year,country,rank_bin,app_type,unknown_ratio
2020,fr,"[170, 180)",Free,20.491803278688526
2020,fr,"[170, 180)",Paid,43.666666666666664
2020,fr,"[180, 190)",Free,20.437158469945356
2020,fr,"[180, 190)",Paid,49.0
2020,fr,"[190, 200)",Free,20.81967213114754
2020,fr,"[190, 200)",Paid,45.33333333333333
2020,gb,"[0, 10)",Free,2.7625986642380083
2020,gb,"[0, 10)",Paid,30.01824817518248
2020,gb,"[10, 20)",Free,3.606557377049181
2020,gb,"[10, 20)",Paid,57.16245883644346
2020,gb,"[20, 30)",Free,4.1256830601092895
2020,gb,"[20, 30)",Paid,54.285714285714285
2020,gb,"[30, 40)",Free,5.355191256830602
2020,gb,"[30, 40)",Paid,45.107794361525706
2020,gb,"[40, 50)",Free,8.087431693989071
2020,gb,"[40, 50)",Paid,39.199332777314424
2020,gb,"[50, 60)",Free,8.743169398907105
2020,gb,"[50, 60)",Paid,35.94972067039106
2020,gb,"[60, 70)",Free,11.147540983606557
2020,gb,"[60, 70)",Paid,39.74287311347121
2020,gb,"[70, 80)",Free,13.25136612021858
2020,gb,"[70, 80)",Paid,39.77591036414566
2020,gb,"[80, 90)",Free,14.289617486338798
2020,gb,"[80, 90)",Paid,38.64720740948639
2020,gb,"[90, 100)",Free,15.355191256830599
2020,gb,"[90, 100)",Paid,40.56869369369369
2020,gb,"[100, 110)",Free,15.191256830601093
2020,gb,"[100, 110)",Paid,40.50847457627118
2020,gb,"[110, 120)",Free,15.109289617486338
2020,gb,"[110, 120)",Paid,38.43758845174073
2020,gb,"[120, 130)",Free,13.278688524590162
2020,gb,"[120, 130)",Paid,40.69767441860465
2020,gb,"[130, 140)",Free,14.754098360655737
2020,gb,"[130, 140)",Paid,42.433323344321245
2020,gb,"[140, 150)",Free,13.661202185792352
2020,gb,"[140, 150)",Paid,40.94678645473393
2020,gb,"[150, 160)",Free,16.038251366120218
2020,gb,"[150, 160)",Paid,41.10075454948957
2020,gb,"[160, 170)",Free,15.273224043715846
2020,gb,"[160, 170)",Paid,39.7324414715719
2020,gb,"[170, 180)",Free,16.366120218579237
2020,gb,"[170, 180)",Paid,43.796992481203006
2020,gb,"[180, 190)",Free,18.333333333333332
2020,gb,"[180, 190)",Paid,41.03225806451613
2020,gb,"[190, 200)",Free,19.12568306010929
2020,gb,"[190, 200)",Paid,43.09484193011647
2020,it,"[0, 10)",Free,11.202185792349727
2020,it,"[0, 10)",Paid,67.87897310513448
2020,it,"[10, 20)",Free,12.185792349726777
2020,it,"[10, 20)",Paid,60.634743875278396
2020,it,"[20, 30)",Free,16.065573770491802
2020,it,"[20, 30)",Paid,48.808522567984305
2020,it,"[30, 40)",Free,10.710382513661203
2020,it,"[30, 40)",Paid,43.765903307888046
2020,it,"[40, 50)",Free,11.120218579234972
2020,it,"[40, 50)",Paid,41.13821138211382
2020,it,"[50, 60)",Free,13.60655737704918
2020,it,"[50, 60)",Paid,42.06848357791754
2020,it,"[60, 70)",Free,12.73224043715847
2020,it,"[60, 70)",Paid,41.67872648335745
2020,it,"[70, 80)",Free,12.896174863387976
2020,it,"[70, 80)",Paid,42.19653179190752
2020,it,"[80, 90)",Free,14.289617486338798
2020,it,"[80, 90)",Paid,44.0
2020,it,"[90, 100)",Free,15.92896174863388
2020,it,"[90, 100)",Paid,42.0
2020,it,"[100, 110)",Free,13.25136612021858
2020,it,"[100, 110)",Paid,35.66666666666667
2020,it,"[110, 120)",Free,13.743169398907105
2020,it,"[110, 120)",Paid,40.33333333333333
2020,it,"[120, 130)",Free,12.240437158469945
2020,it,"[120, 130)",Paid,41.0
2020,it,"[130, 140)",Free,14.754098360655737
2020,it,"[130, 140)",Paid,38.666666666666664
2020,it,"[140, 150)",Free,15.163934426229508
2020,it,"[140, 150)",Paid,42.66666666666667
2020,it,"[150, 160)",Free,16.39344262295082
2020,it,"[150, 160)",Paid,43.666666666666664
2020,it,"[160, 170)",Free,17.076502732240435
2020,it,"[160, 170)",Paid,39.666666666666664
2020,it,"[170, 180)",Free,17.37704918032787
2020,it,"[170, 180)",Paid,42.66666666666667
2020,it,"[180, 190)",Free,17.97814207650273
2020,it,"[180, 190)",Paid,41.979522184300336
2020,it,"[190, 200)",Free,16.939890710382514
2020,it,"[190, 200)",Paid,40.92664092664093
2020,jp,"[0, 10)",Free,2.428658166363084
2020,jp,"[0, 10)",Paid,23.069880988709183
2020,jp,"[10, 20)",Free,3.6885245901639343
2020,jp,"[10, 20)",Paid,26.221363510902567
2020,jp,"[20, 30)",Free,6.202185792349726
2020,jp,"[20, 30)",Paid,28.084280565566957
2020,jp,"[30, 40)",Free,10.05464480874317
2020,jp,"[30, 40)",Paid,28.154795288839036
2020,jp,"[40, 50)",Free,10.081967213114753
2020,jp,"[40, 50)",Paid,26.96629213483146
2020,jp,"[50, 60)",Free,10.51912568306011
2020,jp,"[50, 60)",Paid,24.592009003939225
2020,jp,"[60, 70)",Free,12.404371584699453
2020,jp,"[60, 70)",Paid,25.89765337856941
2020,jp,"[70, 80)",Free,17.158469945355193
2020,jp,"[70, 80)",Paid,25.709421112372304
2020,jp,"[80, 90)",Free,13.797814207650273
2020,jp,"[80, 90)",Paid,24.128919860627178
2020,jp,"[90, 100)",Free,13.005464480874318
2020,jp,"[90, 100)",Paid,25.54417413572343
2020,jp,"[100, 110)",Free,10.92896174863388
2020,jp,"[100, 110)",Paid,25.84421431787483
2020,jp,"[110, 120)",Free,10.792349726775956
2020,jp,"[110, 120)",Paid,25.111308993766695
2020,jp,"[120, 130)",Free,10.846994535519126
2020,jp,"[120, 130)",Paid,29.9009900990099
2020,jp,"[130, 140)",Free,10.273224043715846
2020,jp,"[130, 140)",Paid,28.253968253968253
2020,jp,"[140, 150)",Free,10.05464480874317
2020,jp,"[140, 150)",Paid,28.999999999999996
2020,jp,"[150, 160)",Free,9.726775956284154
2020,jp,"[150, 160)",Paid,29.666666666666668
2020,jp,"[160, 170)",Free,11.39344262295082
2020,jp,"[160, 170)",Paid,28.666666666666668
2020,jp,"[170, 180)",Free,10.792349726775956
2020,jp,"[170, 180)",Paid,32.33333333333333
2020,jp,"[180, 190)",Free,10.327868852459018
2020,jp,"[180, 190)",Paid,31.333333333333336
2020,jp,"[190, 200)",Free,11.693989071038251
2020,jp,"[190, 200)",Paid,38.666666666666664
2020,no,"[0, 10)",Free,2.0036429872495445
2020,no,"[0, 10)",Paid,42.349726775956285
2020,no,"[10, 20)",Free,6.530054644808743
2020,no,"[10, 20)",Paid,67.18621821164889
2020,no,"[20, 30)",Free,5.956284153005464
2020,no,"[20, 30)",Paid,49.86301369863014
2020,no,"[30, 40)",Free,6.584699453551912
2020,no,"[30, 40)",Paid,41.70096021947874
2020,no,"[40, 50)",Free,6.994535519125683
2020,no,"[40, 50)",Paid,37.882547559966916
2020,no,"[50, 60)",Free,10.191256830601093
2020,no,"[50, 60)",Paid,32.37026647966339
2020,no,"[60, 70)",Free,11.39344262295082
2020,no,"[60, 70)",Paid,30.760563380281692
2020,no,"[70, 80)",Free,11.065573770491802
2020,no,"[70, 80)",Paid,31.352112676056336
2020,no,"[80, 90)",Free,13.005464480874318
2020,no,"[80, 90)",Paid,33.887323943661976
2020,no,"[90, 100)",Free,13.387978142076504
2020,no,"[90, 100)",Paid,33.40845070422535
2020,no,"[100, 110)",Free,15.683060109289618
2020,no,"[100, 110)",Paid,35.23943661971831
2020,no,"[110, 120)",Free,14.863387978142075
2020,no,"[110, 120)",Paid,33.36167800453514
2020,no,"[120, 130)",Free,18.360655737704917
2020,no,"[120, 130)",Paid,33.39243498817967
2020,no,"[130, 140)",Free,17.240437158469945
2020,no,"[130, 140)",Paid,33.934025656689066
2020,no,"[140, 150)",Free,18.879781420765028
2020,no,"[140, 150)",Paid,37.20858895705522
2020,no,"[150, 160)",Free,19.53551912568306
2020,no,"[150, 160)",Paid,38.466257668711656
2020,no,"[160, 170)",Free,20.0
2020,no,"[160, 170)",Paid,38.282208588957054
2020,no,"[170, 180)",Free,20.62841530054645
2020,no,"[170, 180)",Paid,39.29447852760736
2020,no,"[180, 190)",Free,21.74863387978142
2020,no,"[180, 190)",Paid,39.04907975460123
2020,no,"[190, 200)",Free,21.311475409836063
2020,no,"[190, 200)",Paid,39.29447852760736
2020,pl,"[0, 10)",Free,7.073466909532483
2020,pl,"[0, 10)",Paid,40.98360655737705
2020,pl,"[10, 20)",Free,4.480874316939891
2020,pl,"[10, 20)",Paid,66.83073557560843
2020,pl,"[20, 30)",Free,6.174863387978142
2020,pl,"[20, 30)",Paid,47.98132381213952
2020,pl,"[30, 40)",Free,6.174863387978142
2020,pl,"[30, 40)",Paid,39.42307692307692
2020,pl,"[40, 50)",Free,7.4863387978142075
2020,pl,"[40, 50)",Paid,36.99724517906336
2020,pl,"[50, 60)",Free,10.901639344262296
2020,pl,"[50, 60)",Paid,31.966527196652724
2020,pl,"[60, 70)",Free,11.39344262295082
2020,pl,"[60, 70)",Paid,30.58659217877095
2020,pl,"[70, 80)",Free,12.650273224043715
2020,pl,"[70, 80)",Paid,31.452513966480446
2020,pl,"[80, 90)",Free,13.032786885245901
2020,pl,"[80, 90)",Paid,33.547486033519554
2020,pl,"[90, 100)",Free,12.650273224043715
2020,pl,"[90, 100)",Paid,33.88268156424581
2020,pl,"[100, 110)",Free,15.46448087431694
2020,pl,"[100, 110)",Paid,34.55307262569832
2020,pl,"[110, 120)",Free,14.918032786885247
2020,pl,"[110, 120)",Paid,33.8268156424581
2020,pl,"[120, 130)",Free,14.098360655737704
2020,pl,"[120, 130)",Paid,33.71508379888268
2020,pl,"[130, 140)",Free,15.846994535519126
2020,pl,"[130, 140)",Paid,36.422172452407615
2020,pl,"[140, 150)",Free,15.983606557377051
2020,pl,"[140, 150)",Paid,36.88385269121813
2020,pl,"[150, 160)",Free,17.21311475409836
2020,pl,"[150, 160)",Paid,38.45486111111111
2020,pl,"[160, 170)",Free,19.12568306010929
2020,pl,"[160, 170)",Paid,38.09808612440192
2020,pl,"[170, 180)",Free,16.666666666666664
2020,pl,"[170, 180)",Paid,39.82434887946699
2020,pl,"[180, 190)",Free,15.683060109289618
2020,pl,"[180, 190)",Paid,39.422492401215806
2020,pl,"[190, 200)",Free,18.30601092896175
2020,pl,"[190, 200)",Paid,39.27051671732523
2020,us,"[0, 10)",Free,2.2768670309653913
2020,us,"[0, 10)",Paid,61.95685202066241
2020,us,"[10, 20)",Free,5.901639344262295
2020,us,"[10, 20)",Paid,67.71004942339374
2020,us,"[20, 30)",Free,7.049180327868852
2020,us,"[20, 30)",Paid,44.230769230769226
2020,us,"[30, 40)",Free,7.5683060109289615
2020,us,"[30, 40)",Paid,40.41208791208791
2020,us,"[40, 50)",Free,8.278688524590164
2020,us,"[40, 50)",Paid,33.86563876651982
2020,us,"[50, 60)",Free,9.535519125683061
2020,us,"[50, 60)",Paid,32.95611371791333
2020,us,"[60, 70)",Free,10.464480874316939
2020,us,"[60, 70)",Paid,33.65624135067811
2020,us,"[70, 80)",Free,11.557377049180328
2020,us,"[70, 80)",Paid,35.013850415512465
2020,us,"[80, 90)",Free,12.103825136612022
2020,us,"[80, 90)",Paid,39.639889196675895
2020,us,"[90, 100)",Free,13.415300546448087
2020,us,"[90, 100)",Paid,39.8448323635356
2020,us,"[100, 110)",Free,11.912568306010929
2020,us,"[100, 110)",Paid,42.26488592097941
2020,us,"[110, 120)",Free,12.431693989071038
2020,us,"[110, 120)",Paid,39.860724233983284
2020,us,"[120, 130)",Free,14.6448087431694
2020,us,"[120, 130)",Paid,39.860724233983284
2020,us,"[130, 140)",Free,15.792349726775956
2020,us,"[130, 140)",Paid,40.08356545961003
2020,us,"[140, 150)",Free,15.792349726775956
2020,us,"[140, 150)",Paid,40.11142061281337
2020,us,"[150, 160)",Free,18.060109289617486
2020,us,"[150, 160)",Paid,40.52924791086351
2020,us,"[160, 170)",Free,19.071038251366122
2020,us,"[160, 170)",Paid,38.94150417827298
2020,us,"[170, 180)",Free,21.530054644808743
2020,us,"[170, 180)",Paid,39.21787709497207
2020,us,"[180, 190)",Free,23.469945355191257
2020,us,"[180, 190)",Paid,38.9028827315981
2020,us,"[190, 200)",Free,24.83606557377049
2020,us,"[190, 200)",Paid,37.95518207282913
2021,be,"[0, 10)",Free,2.9754601226993866
2021,be,"[0, 10)",Paid,63.009500459699666
2021,be,"[10, 20)",Free,2.1448467966573816
2021,be,"[10, 20)",Paid,61.41274238227147
2021,be,"[20, 30)",Free,4.233983286908078
2021,be,"[20, 30)",Paid,23.684210526315788
2021,be,"[30, 40)",Free,7.715877437325905
2021,be,"[30, 40)",Paid,28.698060941828256
2021,be,"[40, 50)",Free,8.913649025069638
2021,be,"[40, 50)",Paid,27.340720221606645
2021,be,"[50, 60)",Free,8.217270194986073
2021,be,"[50, 60)",Paid,24.349030470914126
2021,be,"[60, 70)",Free,8.412256267409472
2021,be,"[60, 70)",Paid,22.354570637119114
2021,be,"[70, 80)",Free,7.548746518105849
2021,be,"[70, 80)",Paid,22.57617728531856
2021,be,"[80, 90)",Free,7.632311977715878
2021,be,"[80, 90)",Paid,23.26869806094183
2021,be,"[90, 100)",Free,7.7994428969359335
2021,be,"[90, 100)",Paid,23.878116343490305
2021,be,"[100, 110)",Free,9.442896935933149
2021,be,"[100, 110)",Paid,26.177285318559555
2021,be,"[110, 120)",Free,11.309192200557103
2021,be,"[110, 120)",Paid,27.506925207756233
2021,be,"[120, 130)",Free,11.448467966573816
2021,be,"[120, 130)",Paid,27.617728531855956
2021,be,"[130, 140)",Free,12.395543175487465
2021,be,"[130, 140)",Paid,32.02216066481994
2021,be,"[140, 150)",Free,12.144846796657381
2021,be,"[140, 150)",Paid,30.747922437673132
2021,be,"[150, 160)",Free,13.370473537604457
2021,be,"[150, 160)",Paid,32.29916897506925
2021,be,"[160, 170)",Free,14.428969359331475
2021,be,"[160, 170)",Paid,32.825484764542935
2021,be,"[170, 180)",Free,16.100278551532032
2021,be,"[170, 180)",Paid,32.99168975069252
2021,be,"[180, 190)",Free,15.988857938718661
2021,be,"[180, 190)",Paid,35.23545706371191
2021,be,"[190, 200)",Free,16.07242339832869
2021,be,"[190, 200)",Paid,33.54570637119114
2021,ch,"[0, 10)",Free,0.12266176019625882
2021,ch,"[0, 10)",Paid,57.24793135151701
2021,ch,"[10, 20)",Free,0.9722222222222222
2021,ch,"[10, 20)",Paid,60.85872576177286
2021,ch,"[20, 30)",Free,1.5
2021,ch,"[20, 30)",Paid,28.89196675900277
2021,ch,"[30, 40)",Free,1.5555555555555556
2021,ch,"[30, 40)",Paid,32.27146814404433
2021,ch,"[40, 50)",Free,2.166666666666667
2021,ch,"[40, 50)",Paid,28.08046940486169
2021,ch,"[50, 60)",Free,2.888888888888889
2021,ch,"[50, 60)",Paid,24.910607866507746
2021,ch,"[60, 70)",Free,3.888888888888889
2021,ch,"[60, 70)",Paid,21.305947271612506
2021,ch,"[70, 80)",Free,4.833333333333333
2021,ch,"[70, 80)",Paid,21.564417177914113
2021,ch,"[80, 90)",Free,5.916666666666667
2021,ch,"[80, 90)",Paid,21.042944785276074
2021,ch,"[90, 100)",Free,6.277777777777778
2021,ch,"[90, 100)",Paid,24.11042944785276
2021,ch,"[100, 110)",Free,8.36111111111111
2021,ch,"[100, 110)",Paid,25.030674846625768
2021,ch,"[110, 120)",Free,7.388888888888889
2021,ch,"[110, 120)",Paid,28.098159509202453
2021,ch,"[120, 130)",Free,7.944444444444445
2021,ch,"[120, 130)",Paid,26.748466257668714
2021,ch,"[130, 140)",Free,8.86111111111111
2021,ch,"[130, 140)",Paid,31.901840490797547
2021,ch,"[140, 150)",Free,7.777777777777778
2021,ch,"[140, 150)",Paid,29.478527607361965
2021,ch,"[150, 160)",Free,8.472222222222223
2021,ch,"[150, 160)",Paid,31.87116564417178
2021,ch,"[160, 170)",Free,8.805555555555555
2021,ch,"[160, 170)",Paid,32.69938650306749
2021,ch,"[170, 180)",Free,9.75
2021,ch,"[170, 180)",Paid,31.84049079754601
2021,ch,"[180, 190)",Free,9.527777777777779
2021,ch,"[180, 190)",Paid,34.693251533742334
2021,ch,"[190, 200)",Free,10.444444444444445
2021,ch,"[190, 200)",Paid,34.41717791411043
2021,de,"[0, 10)",Free,0.9199632014719411
2021,de,"[0, 10)",Paid,33.987128409439165
2021,de,"[10, 20)",Free,1.3055555555555556
2021,de,"[10, 20)",Paid,48.61495844875346
2021,de,"[20, 30)",Free,1.2222222222222223
2021,de,"[20, 30)",Paid,42.54847645429363
2021,de,"[30, 40)",Free,1.0555555555555556
2021,de,"[30, 40)",Paid,36.64819944598338
2021,de,"[40, 50)",Free,1.6944444444444446
2021,de,"[40, 50)",Paid,29.806094182825483
2021,de,"[50, 60)",Free,3.75
2021,de,"[50, 60)",Paid,25.817174515235457
2021,de,"[60, 70)",Free,4.361111111111112
2021,de,"[60, 70)",Paid,25.51246537396122
2021,de,"[70, 80)",Free,4.472222222222221
2021,de,"[70, 80)",Paid,26.733222407099277
2021,de,"[80, 90)",Free,6.111111111111111
2021,de,"[80, 90)",Paid,28.249999999999996
2021,de,"[90, 100)",Free,8.88888888888889
2021,de,"[90, 100)",Paid,28.650904033379692
2021,de,"[100, 110)",Free,9.13888888888889
2021,de,"[100, 110)",Paid,28.396468242665907
2021,de,"[110, 120)",Free,7.249999999999999
2021,de,"[110, 120)",Paid,30.30995106035889
2021,de,"[120, 130)",Free,8.055555555555555
2021,de,"[120, 130)",Paid,32.1383382539013
2021,de,"[130, 140)",Free,8.75
2021,de,"[130, 140)",Paid,31.566118220597193
2021,de,"[140, 150)",Free,10.277777777777777
2021,de,"[140, 150)",Paid,35.105407882676445
2021,de,"[150, 160)",Free,9.0
2021,de,"[150, 160)",Paid,33.37484433374844
2021,de,"[160, 170)",Free,10.305555555555555
2021,de,"[160, 170)",Paid,38.32752613240418
2021,de,"[170, 180)",Free,11.805555555555555
2021,de,"[170, 180)",Paid,33.61344537815126
2021,de,"[180, 190)",Free,12.833333333333332
2021,de,"[180, 190)",Paid,39.743589743589745
2021,de,"[190, 200)",Free,13.527777777777777
2021,de,"[190, 200)",Paid,47.2972972972973
2021,dk,"[0, 10)",Free,1.7220172201722017
2021,dk,"[0, 10)",Paid,62.58816314014106
2021,dk,"[10, 20)",Free,3.1754874651810585
2021,dk,"[10, 20)",Paid,62.97222222222222
2021,dk,"[20, 30)",Free,3.8997214484679668
2021,dk,"[20, 30)",Paid,27.72222222222222
2021,dk,"[30, 40)",Free,5.2924791086350975
2021,dk,"[30, 40)",Paid,30.22222222222222
2021,dk,"[40, 50)",Free,4.540389972144847
2021,dk,"[40, 50)",Paid,26.305555555555554
2021,dk,"[50, 60)",Free,6.740947075208914
2021,dk,"[50, 60)",Paid,24.444444444444443
2021,dk,"[60, 70)",Free,6.657381615598886
2021,dk,"[60, 70)",Paid,22.333333333333332
2021,dk,"[70, 80)",Free,8.83008356545961
2021,dk,"[70, 80)",Paid,23.0
2021,dk,"[80, 90)",Free,10.947075208913649
2021,dk,"[80, 90)",Paid,22.27777777777778
2021,dk,"[90, 100)",Free,12.116991643454039
2021,dk,"[90, 100)",Paid,25.222222222222225
2021,dk,"[100, 110)",Free,11.866295264623956
2021,dk,"[100, 110)",Paid,26.25
2021,dk,"[110, 120)",Free,12.924791086350975
2021,dk,"[110, 120)",Paid,28.055555555555557
2021,dk,"[120, 130)",Free,13.565459610027855
2021,dk,"[120, 130)",Paid,29.083333333333332
2021,dk,"[130, 140)",Free,15.710306406685238
2021,dk,"[130, 140)",Paid,32.02777777777778
2021,dk,"[140, 150)",Free,14.261838440111422
2021,dk,"[140, 150)",Paid,29.944444444444446
2021,dk,"[150, 160)",Free,15.905292479108635
2021,dk,"[150, 160)",Paid,33.111111111111114
2021,dk,"[160, 170)",Free,16.183844011142064
2021,dk,"[160, 170)",Paid,33.166666666666664
2021,dk,"[170, 180)",Free,16.434540389972145
2021,dk,"[170, 180)",Paid,33.33333333333333
2021,dk,"[180, 190)",Free,17.96657381615599
2021,dk,"[180, 190)",Paid,35.583333333333336
2021,dk,"[190, 200)",Free,16.295264623955433
2021,dk,"[190, 200)",Paid,35.083333333333336
2021,es,"[0, 10)",Free,0.2758197977321483
2021,es,"[0, 10)",Paid,72.29543365001533
2021,es,"[10, 20)",Free,1.1634349030470914
2021,es,"[10, 20)",Paid,48.62690707350901
2021,es,"[20, 30)",Free,2.1052631578947367
2021,es,"[20, 30)",Paid,33.03762618537779
2021,es,"[30, 40)",Free,2.21606648199446
2021,es,"[30, 40)",Paid,30.481727574750835
2021,es,"[40, 50)",Free,4.6814404432132966
2021,es,"[40, 50)",Paid,27.835051546391753
2021,es,"[50, 60)",Free,4.7091412742382275
2021,es,"[60, 70)",Free,4.958448753462604
2021,es,"[70, 80)",Free,5.096952908587258
2021,es,"[80, 90)",Free,5.346260387811634
2021,es,"[90, 100)",Free,7.5623268698060935
2021,es,"[100, 110)",Free,8.365650969529085
2021,es,"[110, 120)",Free,10.77562326869806
2021,es,"[120, 130)",Free,10.80332409972299
2021,es,"[130, 140)",Free,11.606648199445983
2021,es,"[140, 150)",Free,13.434903047091412
2021,es,"[150, 160)",Free,13.407202216066484
2021,es,"[160, 170)",Free,15.20775623268698
2021,es,"[170, 180)",Free,14.903047091412741
2021,es,"[180, 190)",Free,17.36842105263158
2021,es,"[190, 200)",Free,16.23268698060942
2021,fr,"[0, 10)",Free,1.0732904017172646
2021,fr,"[0, 10)",Paid,65.73705179282868
2021,fr,"[10, 20)",Free,1.4166666666666665
2021,fr,"[10, 20)",Paid,49.47310038824182
2021,fr,"[20, 30)",Free,1.4166666666666665
2021,fr,"[20, 30)",Paid,35.041966426858515
2021,fr,"[30, 40)",Free,3.5000000000000004
2021,fr,"[30, 40)",Paid,30.457746478873236
2021,fr,"[40, 50)",Free,5.222222222222222
2021,fr,"[40, 50)",Paid,37.24604966139955
2021,fr,"[50, 60)",Free,6.638888888888888
2021,fr,"[50, 60)",Paid,26.865671641791046
2021,fr,"[60, 70)",Free,7.722222222222222
2021,fr,"[70, 80)",Free,8.277777777777779
2021,fr,"[80, 90)",Free,10.38888888888889
2021,fr,"[90, 100)",Free,14.13888888888889
2021,fr,"[100, 110)",Free,14.11111111111111
2021,fr,"[110, 120)",Free,14.63888888888889
2021,fr,"[120, 130)",Free,14.38888888888889
2021,fr,"[130, 140)",Free,12.583333333333332
2021,fr,"[140, 150)",Free,13.111111111111112
2021,fr,"[150, 160)",Free,14.305555555555555
2021,fr,"[160, 170)",Free,13.472222222222221
2021,fr,"[170, 180)",Free,11.916666666666668
2021,fr,"[180, 190)",Free,13.777777777777779
2021,fr,"[190, 200)",Free,14.499999999999998
2021,gb,"[0, 10)",Free,1.5067650676506765
2021,gb,"[0, 10)",Paid,31.922723091076357
2021,gb,"[10, 20)",Free,3.7604456824512535
2021,gb,"[10, 20)",Paid,59.611111111111114
2021,gb,"[20, 30)",Free,4.233983286908078
2021,gb,"[20, 30)",Paid,53.388888888888886
2021,gb,"[30, 40)",Free,3.6768802228412256
2021,gb,"[30, 40)",Paid,37.52777777777778
2021,gb,"[40, 50)",Free,3.871866295264624
2021,gb,"[40, 50)",Paid,38.55555555555556
2021,gb,"[50, 60)",Free,4.289693593314763
2021,gb,"[50, 60)",Paid,37.416666666666664
2021,gb,"[60, 70)",Free,4.596100278551532
2021,gb,"[60, 70)",Paid,37.083333333333336
2021,gb,"[70, 80)",Free,5.682451253481894
2021,gb,"[70, 80)",Paid,34.18636995827538
2021,gb,"[80, 90)",Free,6.685236768802229
2021,gb,"[80, 90)",Paid,34.330444506569755
2021,gb,"[90, 100)",Free,10.027855153203342
2021,gb,"[90, 100)",Paid,33.448375035950534
2021,gb,"[100, 110)",Free,10.947075208913649
2021,gb,"[100, 110)",Paid,34.89827856025039
2021,gb,"[110, 120)",Free,11.782729805013927
2021,gb,"[110, 120)",Paid,34.20042643923241
2021,gb,"[120, 130)",Free,11.309192200557103
2021,gb,"[120, 130)",Paid,34.79880774962742
2021,gb,"[130, 140)",Free,13.008356545961004
2021,gb,"[130, 140)",Paid,32.54994124559342
2021,gb,"[140, 150)",Free,14.45682451253482
2021,gb,"[140, 150)",Paid,33.82899628252788
2021,gb,"[150, 160)",Free,16.71309192200557
2021,gb,"[150, 160)",Paid,34.45945945945946
2021,gb,"[160, 170)",Free,16.183844011142064
2021,gb,"[160, 170)",Paid,32.608695652173914
2021,gb,"[170, 180)",Free,18.774373259052926
2021,gb,"[170, 180)",Paid,20.0
2021,gb,"[180, 190)",Free,17.68802228412256
2021,gb,"[190, 200)",Free,18.384401114206128
2021,it,"[0, 10)",Free,5.7615691081826546
2021,it,"[0, 10)",Paid,75.20686484829912
2021,it,"[10, 20)",Free,4.875346260387812
2021,it,"[10, 20)",Paid,47.311529933481154
2021,it,"[20, 30)",Free,5.484764542936288
2021,it,"[20, 30)",Paid,33.01337987201862
2021,it,"[30, 40)",Free,5.56786703601108
2021,it,"[30, 40)",Paid,28.543111992071356
2021,it,"[40, 50)",Free,7.229916897506926
2021,it,"[40, 50)",Paid,27.57142857142857
2021,it,"[50, 60)",Free,6.869806094182826
2021,it,"[50, 60)",Paid,37.17948717948718
2021,it,"[60, 70)",Free,8.14404432132964
2021,it,"[70, 80)",Free,8.53185595567867
2021,it,"[80, 90)",Free,7.977839335180055
2021,it,"[90, 100)",Free,9.19667590027701
2021,it,"[100, 110)",Free,9.61218836565097
2021,it,"[110, 120)",Free,11.551246537396121
2021,it,"[120, 130)",Free,12.354570637119114
2021,it,"[130, 140)",Free,13.185595567867036
2021,it,"[140, 150)",Free,12.465373961218837
2021,it,"[150, 160)",Free,12.409972299168976
2021,it,"[160, 170)",Free,12.60387811634349
2021,it,"[170, 180)",Free,12.132963988919668
2021,it,"[180, 190)",Free,10.969529085872576
2021,it,"[190, 200)",Free,13.019390581717452
2021,jp,"[0, 10)",Free,2.45474071801166
2021,jp,"[0, 10)",Paid,10.848912044131168
2021,jp,"[10, 20)",Free,3.955431754874652
2021,jp,"[10, 20)",Paid,28.22714681440443
2021,jp,"[20, 30)",Free,4.874651810584958
2021,jp,"[20, 30)",Paid,27.1191135734072
2021,jp,"[30, 40)",Free,6.4345403899721445
2021,jp,"[30, 40)",Paid,24.45983379501385
2021,jp,"[40, 50)",Free,7.493036211699164
2021,jp,"[40, 50)",Paid,22.27146814404432
2021,jp,"[50, 60)",Free,7.88300835654596
2021,jp,"[50, 60)",Paid,21.855955678670362
2021,jp,"[60, 70)",Free,9.55431754874652
2021,jp,"[60, 70)",Paid,19.959735404083983
2021,jp,"[70, 80)",Free,11.309192200557103
2021,jp,"[70, 80)",Paid,20.820719811638075
2021,jp,"[80, 90)",Free,8.71866295264624
2021,jp,"[80, 90)",Paid,23.14214463840399
2021,jp,"[90, 100)",Free,7.381615598885793
2021,jp,"[90, 100)",Paid,24.29193899782135
2021,jp,"[100, 110)",Free,8.105849582172702
2021,jp,"[100, 110)",Paid,21.100917431192663
2021,jp,"[110, 120)",Free,6.378830083565459
2021,jp,"[110, 120)",Paid,18.181818181818183
2021,jp,"[120, 130)",Free,8.551532033426183
2021,jp,"[130, 140)",Free,9.13649025069638
2021,jp,"[140, 150)",Free,9.35933147632312
2021,jp,"[150, 160)",Free,8.71866295264624
2021,jp,"[160, 170)",Free,8.802228412256268
2021,jp,"[170, 180)",Free,10.083565459610028
2021,jp,"[180, 190)",Free,10.222841225626741
2021,jp,"[190, 200)",Free,9.108635097493037
2021,no,"[0, 10)",Free,0.5838967424708051
2021,no,"[0, 10)",Paid,62.54612546125461
2021,no,"[10, 20)",Free,0.9444444444444444
2021,no,"[10, 20)",Paid,63.3983286908078
2021,no,"[20, 30)",Free,2.388888888888889
2021,no,"[20, 30)",Paid,27.437325905292482
